code,location,interlevel,original
012815012,POBLACION 1,Bgy,True
012815013,POBLACION 2,Bgy,True
012815014,SAGUIGUI,Bgy,True
012815015,SAUD,Bgy,True
012815016,SUBEC,Bgy,True
012815017,TARRAG,Bgy,True
012815018,CAPARISPISAN,Bgy,True
012816000,PAOAY,Mun,True
012816001,BACSIL,Bgy,True
012816002,CABAGOAN,Bgy,True
012816003,CABANGARAN,Bgy,True
012816004,CALLAGUIP,Bgy,True
012816005,CAYUBOG,Bgy,True
012816006,DOLORES,Bgy,True
012816007,LAOA,Bgy,True
012816008,MASINTOC,Bgy,True
012816009,MONTE,Bgy,True
012816010,MUMULAAN,Bgy,True
012816011,NAGBACALAN,Bgy,True
012816012,NALASIN,Bgy,True
012816013,NANGUYUDAN,Bgy,True
012816014,OAIG-UPAY-ABULAO,Bgy,True
012816015,PAMBARAN,Bgy,True
012816016,PANNARATAN,Bgy,False
012816016,PANNARATAN (POB.),Bgy,True
012816017,PARATONG,Bgy,True
012816018,PASIL,Bgy,True
012816019,SALBANG,Bgy,False
012816019,SALBANG (POB.),Bgy,True
012816020,SAN AGUSTIN,Bgy,True
012816021,SAN BLAS (POB.),Bgy,True
012816021,SAN BLAS,Bgy,False
012816022,SAN JUAN,Bgy,True
012816025,SAN PEDRO,Bgy,True
012816028,SAN ROQUE,Bgy,False
012816028,SAN ROQUE (POB.),Bgy,True
012816029,SANGLADAN POB. (NALBUAN),Bgy,True
012816029,NALBUAN,Bgy,False
012816029,SANGLADAN,Bgy,False
012816030,SANTA RITA (POB.),Bgy,True
012816030,SANTA RITA,Bgy,False
012816031,SIDEG,Bgy,True
012816032,SUBA,Bgy,True
012816033,SUNGADAN,Bgy,True
012816034,SURGUI,Bgy,True
012816035,VERONICA,Bgy,True
012817000,PASUQUIN,Mun,True
012817001,BATULI,Bgy,True
012817002,BINSANG,Bgy,True
012817003,NALVO (CABABAAN-NALVO),Bgy,True
012817003,NALVO,Bgy,False
012817003,CABABAAN-NALVO,Bgy,False
012817004,CARUAN,Bgy,True
012817005,CARUSIKIS,Bgy,True
012817006,CARUSIPAN,Bgy,True
012817007,DADAEMAN,Bgy,True
012817008,DARUPIDIP,Bgy,True
012817009,DAVILA,Bgy,True
012817010,DILANIS,Bgy,True
012817011,DILAVO,Bgy,True
012817012,ESTANCIA,Bgy,True
012817014,NAGLICUAN,Bgy,True
012817015,NAGSANGA,Bgy,True
012817016,NGABANGAB,Bgy,True
012817017,PANGIL,Bgy,True
012817018,POBLACION 1,Bgy,True
012817019,POBLACION 2,Bgy,True
012817020,POBLACION 3,Bgy,True
012817021,POBLACION 4,Bgy,True
012817022,PRAGATA-BUNGRO,Bgy,False
012817022,PRAGATA (PRAGATA-BUNGRO),Bgy,True
012817022,PRAGATA,Bgy,False
012817023,PUYUPUYAN,Bgy,True
012817024,SULONGAN,Bgy,True
012817025,SALPAD,Bgy,True
012817026,SAN JUAN,Bgy,True
012817027,SANTA CATALINA,Bgy,True
012817028,SANTA MATILDE,Bgy,True
012817029,SAPAT,Bgy,True
012817030,SULBEC,Bgy,True
012817031,SURONG,Bgy,True
012817032,SUSUGAEN,Bgy,True
012817033,TABUNGAO,Bgy,True
012817034,TADAO,Bgy,True
012818000,PIDDIG,Mun,True
012818001,AB-ABUT,Bgy,True
012818002,ABUCAY,Bgy,True
012818003,ANAO,Bgy,False
012818003,ANAO (POB.),Bgy,True
012818004,ARUA-AY,Bgy,True
012818005,BIMMANGA,Bgy,True
012818006,BOYBOY,Bgy,True
012818007,CABAROAN (POB.),Bgy,True
012818007,CABAROAN,Bgy,False
012818008,CALAMBEG,Bgy,True
012818009,CALLUSA,Bgy,True
012818010,DUPITAC,Bgy,True
012818011,ESTANCIA,Bgy,True
012818012,GAYAMAT,Bgy,True
012818013,LAGANDIT,Bgy,True
012818014,LIBNAOAN,Bgy,True
012818015,LOING,Bgy,False
012818015,LOING (POB.),Bgy,True
012818016,MAAB-ABACA,Bgy,True
012818017,MANGITAYAG,Bgy,True
012818018,MARUAYA,Bgy,True
012818019,SAN ANTONIO,Bgy,True
012818020,SANTA MARIA,Bgy,True
012818021,SUCSUQUEN,Bgy,True
012818022,TANGAOAN,Bgy,True
012818023,TONOTON,Bgy,True
012819000,PINILI,Mun,True
012819001,AGLIPAY,Bgy,True
012819002,APATUT-LUBONG,Bgy,True
012819003,BADIO,Bgy,True
012819004,BARBAR,Bgy,True
012819005,BUANGA,Bgy,True
012819006,BULBULALA,Bgy,True
012819007,BUNGRO,Bgy,True
012819008,CABAROAN,Bgy,True
012819009,CAPANGDANAN,Bgy,True
012819010,DALAYAP,Bgy,True
012819011,DARAT,Bgy,True
012819012,GULPENG,Bgy,True
012819013,LILIPUTEN,Bgy,True
012819014,LUMBAAN-BICBICA,Bgy,True
012819015,NAGTRIGOAN,Bgy,True
012819016,PAGDILAO (POB.),Bgy,True
012819016,PAGDILAO,Bgy,False
012819017,PUGAOAN,Bgy,True
012819018,PURITAC,Bgy,True
012819019,SACRITAN,Bgy,True
012819020,SALANAP,Bgy,True
012819021,SANTO TOMAS,Bgy,True
012819022,TARTARABANG,Bgy,True
012819023,PUZOL,Bgy,True
012819024,UPON,Bgy,True
012819025,VALBUENA (POB.),Bgy,True
012819025,VALBUENA,Bgy,False
012820000,SAN NICOLAS,Mun,True
012820001,SAN FRANCISCO,Bgy,False
012820001,SAN FRANCISCO (POB.),Bgy,True
012820002,SAN ILDEFONSO,Bgy,False
012820002,SAN ILDEFONSO (POB.),Bgy,True
012820003,SAN AGUSTIN,Bgy,True
012820004,SAN BALTAZAR,Bgy,False
012820004,SAN BALTAZAR (POB.),Bgy,True
012820005,SAN BARTOLOME (POB.),Bgy,True
012820005,SAN BARTOLOME,Bgy,False
012820006,SAN CAYETANO,Bgy,False
012820006,SAN CAYETANO (POB.),Bgy,True
012820007,SAN EUGENIO,Bgy,False
012820007,SAN EUGENIO (POB.),Bgy,True
012820008,SAN FERNANDO (POB.),Bgy,True
012820008,SAN FERNANDO,Bgy,False
012820009,SAN GREGORIO (POB.),Bgy,True
012820009,SAN GREGORIO,Bgy,False
012820010,SAN GUILLERMO,Bgy,True
012820011,SAN JOSE (POB.),Bgy,True
012820011,SAN JOSE,Bgy,False
012820012,SAN JUAN BAUTISTA,Bgy,False
012820012,SAN JUAN BAUTISTA (POB.),Bgy,True
012820013,SAN LORENZO,Bgy,True
012820014,SAN LUCAS (POB.),Bgy,True
012820014,SAN LUCAS,Bgy,False
012820015,SAN MARCOS,Bgy,False
012820015,PAYAS,Bgy,False
012820015,SAN MARCOS (PAYAS),Bgy,True
012820016,SAN MIGUEL,Bgy,False
012820016,SAN MIGUEL (POB.),Bgy,True
012820017,SAN PABLO,Bgy,True
012820018,SAN PAULO,Bgy,False
012820018,SAN PAULO (POB.),Bgy,True
012820019,BINGAO,Bgy,False
012820019,SAN PEDRO (BINGAO),Bgy,True
012820019,SAN PEDRO,Bgy,False
012820020,SAN RUFINO (POB.),Bgy,True
012820020,SAN RUFINO,Bgy,False
012820021,SAN SILVESTRE,Bgy,False
012820021,SAN SILVESTRE (POB.),Bgy,True
012820022,SANTA ASUNCION,Bgy,False
012820022,SANTA ASUNCION (SAMAC),Bgy,True
012820022,SAMAC,Bgy,False
012820023,BARABAR,Bgy,False
012820023,SANTA CECILIA,Bgy,False
012820023,SANTA CECILIA (BARABAR),Bgy,True
012820024,NAGREBCAN,Bgy,False
012820024,SANTA MONICA,Bgy,False
012820024,SANTA MONICA (NAGREBCAN),Bgy,True
012821000,SARRAT,Mun,True
012821001,SAN AGUSTIN (POB.),Bgy,True
012821001,SAN AGUSTIN,Bgy,False
012821002,SAN ANDRES,Bgy,True
012821003,SAN ANTONIO,Bgy,True
012821004,SAN BERNABE,Bgy,True
012821005,SAN CRISTOBAL,Bgy,True
012821006,SAN FELIPE,Bgy,True
012821007,SAN FRANCISCO,Bgy,False
012821007,SAN FRANCISCO (POB.),Bgy,True
012821008,SAN ISIDRO,Bgy,True
012821009,SAN JOAQUIN (POB.),Bgy,True
012821009,SAN JOAQUIN,Bgy,False
012821010,SAN JOSE,Bgy,True
012821011,SAN JUAN,Bgy,True
012821012,SAN LEANDRO (POB.),Bgy,True
012821012,SAN LEANDRO,Bgy,False
012821014,SAN LORENZO,Bgy,True
012821015,SAN MANUEL,Bgy,True
012821016,SAN MARCOS,Bgy,True
012821017,SAN NICOLAS,Bgy,True
012821018,SAN PEDRO,Bgy,True
012821019,SAN ROQUE,Bgy,True
012821020,SAN VICENTE (POB.),Bgy,True
012821020,SAN VICENTE,Bgy,False
012821021,SANTA BARBARA (POB.),Bgy,True
012821021,SANTA BARBARA,Bgy,False
012821022,SANTA MAGDALENA,Bgy,True
012821023,SANTA ROSA,Bgy,True
012821024,SANTO SANTIAGO,Bgy,True
012821025,SANTO TOMAS,Bgy,True
012822000,SOLSONA,Mun,True
012822001,AGUITAP,Bgy,True
012822002,BAGBAG,Bgy,True
012822003,BAGBAGO,Bgy,True
012822004,BARCELONA,Bgy,True
012822005,BUBUOS,Bgy,True
012822006,CAPURICTAN,Bgy,True
012822007,CATANGRARAN,Bgy,True
012822008,DARASDAS,Bgy,True
012822009,JUAN (POB.),Bgy,True
012822009,JUAN,Bgy,False
012822010,LAURETA (POB.),Bgy,True
012822010,LAURETA,Bgy,False
012822011,LIPAY,Bgy,True
012822012,MAANANTENG,Bgy,True
012822013,MANALPAC,Bgy,True
012822014,MARIQUET,Bgy,True
012822015,NAGPATPATAN,Bgy,True
012822016,NALASIN,Bgy,True
012822017,PUTTAO,Bgy,True
012822018,SAN JUAN,Bgy,True
012822019,SAN JULIAN,Bgy,True
012822020,SANTA ANA,Bgy,True
012822021,SANTIAGO,Bgy,True
012822022,TALUGTOG,Bgy,True
012823000,VINTAR,Mun,True
012823001,ABKIR,Bgy,True
012823003,ALSEM,Bgy,True
012823005,BAGO,Bgy,True
012823010,BULBULALA,Bgy,True
012823011,CABANGARAN,Bgy,True
012823012,CABAYO,Bgy,True
012823013,CABISOCOLAN,Bgy,True
012823014,CANAAM,Bgy,True
012823015,COLUMBIA,Bgy,True
012823016,DAGUPAN,Bgy,True
012823017,PEDRO F. ALVIAR (DIATON),Bgy,True
012823017,PEDRO F. ALVIAR,Bgy,False
012823017,DIATON,Bgy,False
012823019,DIPILAT,Bgy,True
012823022,ESPERANZA,Bgy,True
012823023,ESTER,Bgy,True
012823024,ISIC ISIC,Bgy,True
012823027,LUBNAC,Bgy,True
012823028,MABANBANAG,Bgy,True
012823030,ALEJO MALASIG,Bgy,True
012823031,MANARANG,Bgy,True
012823033,MARGAAY,Bgy,True
012823035,NAMOROC,Bgy,True
012823038,MALAMPA (PENINAAN-MALAMPA),Bgy,True
012823038,MALAMPA,Bgy,False
012823038,PENINAAN-MALAMPA,Bgy,False
012823039,PARPAROROC,Bgy,True
012823040,PARUT,Bgy,True
012823047,SALSALAMAGUI,Bgy,True
012823049,SAN JOSE (LIPAY),Bgy,True
012823049,SAN JOSE,Bgy,False
012823049,LIPAY,Bgy,False
012823050,SAN NICOLAS,Bgy,False
012823050,SAN NICOLAS (POB.),Bgy,True
012823051,SAN PEDRO (POB.),Bgy,True
012823051,SAN PEDRO,Bgy,False
012823052,SAN RAMON,Bgy,False
012823052,SAN RAMON (POB.),Bgy,True
012823053,SAN ROQUE,Bgy,False
012823053,SAN ROQUE (POB.),Bgy,True
012823054,SANTA MARIA (POB.),Bgy,True
012823054,SANTA MARIA,Bgy,False
012823056,TAMDAGAN,Bgy,True
012823058,VISAYA,Bgy,True
012900000,ILOCOS SUR,Prov,True
012901000,ALILEM,Mun,True
012901001,ALILEM DAYA (POB.),Bgy,True
012901001,ALILEM DAYA,Bgy,False
012901002,AMILONGAN,Bgy,True
012901003,ANAAO,Bgy,True
012901004,APANG,Bgy,True
012901005,APAYA,Bgy,True
012901006,BATBATO,Bgy,True
012901010,DADDAAY,Bgy,True
012901011,DALAWA,Bgy,True
012901013,KIAT,Bgy,True
012902000,BANAYOYO,Mun,True
012902001,BAGBAGOTOT,Bgy,True
012902002,BANBANAAL,Bgy,True
012902004,BISANGOL,Bgy,True
012902005,CADANGLAAN,Bgy,True
012902006,CASILAGAN NORTE,Bgy,True
012902007,CASILAGAN SUR,Bgy,True
012902008,ELEFANTE,Bgy,True
012902009,GUARDIA,Bgy,True
012902010,LINTIC,Bgy,True
012902011,LOPEZ,Bgy,True
012902012,MONTERO,Bgy,True
012902013,NAGUIMBA,Bgy,True
012902014,PILA,Bgy,True
012902015,POBLACION,Bgy,True
012903000,BANTAY,Mun,True
012903001,AGGAY,Bgy,True
012903002,AN-ANNAM,Bgy,True
012903003,BALALENG,Bgy,True
012903004,BANAOANG,Bgy,True
012903005,BULAG,Bgy,True
012903006,BUQUIG,Bgy,True
012903007,CABALANGGAN,Bgy,True
012903008,CABAROAN,Bgy,True
012903009,CABUSLIGAN,Bgy,True
012903010,CAPANGDANAN,Bgy,True
012903011,GUIMOD,Bgy,True
012903012,LINGSAT,Bgy,True
012903013,MALINGEB,Bgy,True
012903014,MIRA,Bgy,True
012903015,NAGUIDDAYAN,Bgy,True
012903016,ORA,Bgy,True
012903017,PAING,Bgy,True
012903018,PUSPUS,Bgy,True
012903019,QUIMMARAYAN,Bgy,True
012903020,SAGNEB,Bgy,True
012903021,SAGPAT,Bgy,True
012903022,SAN MARIANO,Bgy,False
012903022,SAN MARIANO (SALLACONG),Bgy,True
012903022,SALLACONG,Bgy,False
012903023,SAN ISIDRO,Bgy,True
012903024,SAN JULIAN,Bgy,True
012903026,SINABAAN,Bgy,True
012903027,TAGUIPORO,Bgy,True
012903028,TALEB,Bgy,True
012903029,TAY-AC,Bgy,True
012903030,BARANGAY 1,Bgy,False
012903030,BARANGAY 1 (POB.),Bgy,True
012903031,BARANGAY 2 (POB.),Bgy,True
012903031,BARANGAY 2,Bgy,False
012903032,BARANGAY 3 (POB.),Bgy,True
012903032,BARANGAY 3,Bgy,False
012903033,BARANGAY 4 (POB.),Bgy,True
012903033,BARANGAY 4,Bgy,False
012903034,BARANGAY 5 (POB.),Bgy,True
012903034,BARANGAY 5,Bgy,False
012903035,BARANGAY 6,Bgy,False
012903035,BARANGAY 6 (POB.),Bgy,True
012904000,BURGOS,Mun,True
012904001,AMBUGAT,Bgy,True
012904002,BALUGANG,Bgy,True
012904003,BANGBANGAR,Bgy,True
012904005,BESSANG,Bgy,True
012904006,CABCABURAO,Bgy,True
012904007,CADACAD,Bgy,True
012904008,CALLITONG,Bgy,True
012904009,DAYANKI,Bgy,True
012904010,LESSEB,Bgy,True
012904011,LUBING,Bgy,True
012904012,LUCABAN,Bgy,True
012904013,LUNA,Bgy,True
012904014,MACAOAYAN,Bgy,True
012904015,MAMBUG,Bgy,True
012904016,MANABOC,Bgy,True
012904017,MAPANIT,Bgy,True
012904018,MASINGIT,Bgy,False
012904018,POBLACION SUR (MASINGIT),Bgy,True
012904018,POBLACION SUR,Bgy,False
012904019,NAGPANAOAN,Bgy,True
012904020,DIRDIRIG (DIRDIRIG-PADAY),Bgy,True
012904020,DIRDIRIG,Bgy,False
012904020,DIRDIRIG-PADAY,Bgy,False
012904022,PADUROS,Bgy,True
012904023,PATAC,Bgy,True
012904024,POBLACION NORTE (BATO),Bgy,True
012904024,BATO,Bgy,False
012904024,POBLACION NORTE,Bgy,False
012904026,SABANGAN PINGGAN,Bgy,True
012904027,SUBADI NORTE,Bgy,True
012904028,SUBADI SUR,Bgy,True
012904029,TALIAO,Bgy,True
012905000,CABUGAO,Mun,True
012905001,ALINAAY,Bgy,True
012905002,ARAGAN,Bgy,True
012905003,ARNAP,Bgy,True
012905004,BACLIG,Bgy,False
012905004,BACLIG (POB.),Bgy,True
012905005,BATO,Bgy,True
012905006,BONIFACIO (POB.),Bgy,True
012905006,BONIFACIO,Bgy,False
012905007,BUNGRO,Bgy,True
012905008,CACADIRAN,Bgy,True
012905009,CAELLAYAN,Bgy,True
012905010,CARUSIPAN,Bgy,True
012905011,CATUCDAAN,Bgy,True
012905012,CUANCABAL,Bgy,True
012905013,CUANTACLA,Bgy,True
012905014,DACLAPAN,Bgy,True
012905015,DARDARAT,Bgy,True
012905016,LIPIT,Bgy,True
012905017,MARADODON,Bgy,True
012905018,MARGAAY,Bgy,True
012905019,NAGSANTAAN,Bgy,True
012905020,NAGSINCAOAN,Bgy,True
012905021,NAMRUANGAN,Bgy,True
012905022,PILA,Bgy,True
012905023,PUG-OS,Bgy,True
012905024,QUEZON (POB.),Bgy,True
012905024,QUEZON,Bgy,False
012905025,REPPAAC,Bgy,True
012905026,RIZAL (POB.),Bgy,True
012905026,RIZAL,Bgy,False
012905027,SABANG,Bgy,True
012905028,SAGAYADEN,Bgy,True
012905029,SALAPASAP,Bgy,True
012905030,SALOMAGUE,Bgy,True
012905031,SISIM,Bgy,True
012905032,TUROD,Bgy,True
012905033,TUROD-PATAC,Bgy,True
012906000,CITY OF CANDON,City,True
012906000,CANDON,City,False
012906001,ALLANGIGAN PRIMERO,Bgy,True
012906002,ALLANGIGAN SEGUNDO,Bgy,True
012906003,AMGUID,Bgy,True
012906004,AYUDANTE,Bgy,True
012906005,BAGANI CAMPOSANTO,Bgy,True
012906006,BAGANI GABOR,Bgy,True
012906007,BAGANI TOCGO,Bgy,True
012906008,BAGANI UBBOG,Bgy,True
012906009,BAGAR,Bgy,True
012906010,BALINGAOAN,Bgy,True
012906015,BUGNAY,Bgy,True
012906016,CALAOAAN,Bgy,True
012906017,CALONGBUYAN,Bgy,True
012906018,CATERMAN,Bgy,True
012906019,CUBCUBBOOT,Bgy,True
012906020,DARAPIDAP,Bgy,True
012906022,LANGLANGCA PRIMERO,Bgy,True
012906023,LANGLANGCA SEGUNDO,Bgy,True
012906024,OAIG-DAYA,Bgy,True
012906025,PALACAPAC,Bgy,True
012906026,PARAS,Bgy,True
012906027,PARIOC PRIMERO,Bgy,True
012906028,PARIOC SEGUNDO,Bgy,True
012906029,PATPATA PRIMERO,Bgy,True
012906030,PATPATA SEGUNDO,Bgy,True
012906031,PAYPAYAD,Bgy,True
012906032,SALVADOR PRIMERO,Bgy,True
012906033,SALVADOR SEGUNDO,Bgy,True
012906034,SAN AGUSTIN,Bgy,True
012906035,SAN ANDRES,Bgy,True
012906036,SAN ANTONIO (POB.),Bgy,True
012906036,SAN ANTONIO,Bgy,False
012906037,SAN ISIDRO,Bgy,False
012906037,SAN ISIDRO (POB.),Bgy,True
012906038,SAN JOSE (POB.),Bgy,True
012906038,SAN JOSE,Bgy,False
012906039,SAN JUAN (POB.),Bgy,True
012906039,SAN JUAN,Bgy,False
012906040,SAN NICOLAS,Bgy,True
012906041,SAN PEDRO,Bgy,True
012906042,SANTO TOMAS,Bgy,True
012906043,TABLAC,Bgy,True
012906044,TALOGTOG,Bgy,True
012906045,TAMURONG PRIMERO,Bgy,True
012906046,TAMURONG SEGUNDO,Bgy,True
012906048,VILLARICA,Bgy,True
012907000,CAOAYAN,Mun,True
012907001,ANONANG MAYOR,Bgy,True
012907002,ANONANG MENOR,Bgy,True
012907003,BAGGOC,Bgy,True
012907004,CALLAGUIP,Bgy,True
012907005,CAPARACADAN,Bgy,True
012907006,FUERTE,Bgy,True
012907007,MANANGAT,Bgy,True
012907008,NAGUILIAN,Bgy,True
012907009,NANSUAGAO,Bgy,True
012907010,PANDAN,Bgy,True
012907011,PANTAY-QUITIQUIT,Bgy,True
012907012,DON DIMAS QUERUBIN (POB.),Bgy,True
012907012,DON DIMAS QUERUBIN,Bgy,False
012907013,PURO,Bgy,True
012907014,PANTAY TAMURONG,Bgy,True
012907015,VILLAMAR,Bgy,True
012907016,DON ALEJANDRO QUIROLGICO,Bgy,False
012907016,DON ALEJANDRO QUIROLGICO (POB.),Bgy,True
012907017,DON LORENZO QUERUBIN (POB.),Bgy,True
012907017,DON LORENZO QUERUBIN,Bgy,False
012908000,CERVANTES,Mun,True
012908001,ALULING,Bgy,True
012908002,COMILLAS NORTH,Bgy,True
012908003,COMILLAS SOUTH,Bgy,True
012908004,CONCEPCION,Bgy,False
012908004,CONCEPCION (POB.),Bgy,True
012908005,DINWEDE EAST,Bgy,True
012908006,DINWEDE WEST,Bgy,True
012908007,LIBANG,Bgy,True
012908010,PILIPIL,Bgy,True
012908013,REMEDIOS,Bgy,True
012908014,ROSARIO (POB.),Bgy,True
012908014,ROSARIO,Bgy,False
012908015,SAN JUAN,Bgy,True
012908016,SAN LUIS,Bgy,True
012908017,MALAYA,Bgy,True
012909000,GALIMUYOD,Mun,True
012909001,ABAYA,Bgy,True
012909002,BARACBAC,Bgy,True
012909003,BIDBIDAY,Bgy,True
012909004,BITONG,Bgy,True
012909005,BOROBOR,Bgy,True
012909006,CALIMUGTONG,Bgy,True
012909007,CALONGBUYAN,Bgy,True
012909008,CALUMBAYA,Bgy,True
012909009,DALDAGAN,Bgy,True
012909010,KILANG,Bgy,True
012909011,LEGASPI,Bgy,True
012909012,MABAYAG,Bgy,True
012909013,MATANUBONG,Bgy,True
012909014,MCKINLEY,Bgy,True
012909015,NAGSINGCAOAN,Bgy,True
012909016,OAIG-DAYA,Bgy,True
012909017,PAGANGPANG,Bgy,True
012909018,PATAC,Bgy,True
012909019,POBLACION,Bgy,True
012909020,RUBIO,Bgy,True
012909021,SABANGAN-BATO,Bgy,True
012909022,SACAANG,Bgy,True
012909023,SAN VICENTE,Bgy,True
012909024,SAPANG,Bgy,True
012910000,GREGORIO DEL PILAR (CONCEPCION),Mun,True
012910000,GREGORIO DEL PILAR,Mun,False
012910000,CONCEPCION,Mun,False
012910001,ALFONSO (TANGAOAN),Bgy,True
012910001,ALFONSO,Bgy,False
012910001,TANGAOAN,Bgy,False
012910002,BUSSOT,Bgy,True
012910003,CONCEPCION,Bgy,True
012910004,DAPDAPPIG,Bgy,True
012910005,MATUE-BUTARAG,Bgy,True
012910007,POBLACION NORTE,Bgy,True
012910008,POBLACION SUR,Bgy,True
012911000,LIDLIDDA,Mun,True
012911001,BANUCAL,Bgy,True
012911002,BEQUI-WALIN,Bgy,True
012911003,BUGUI,Bgy,True
012911004,CALUNGBUYAN,Bgy,True
012911005,CARCARABASA,Bgy,True
012911006,LABUT,Bgy,True
012911007,POBLACION NORTE,Bgy,True
012911008,POBLACION SUR,Bgy,True
012911009,SAN VICENTE,Bgy,True
012911010,SUYSUYAN,Bgy,True
012911011,TAY-AC,Bgy,True
012912000,MAGSINGAL,Mun,True
012912001,ALANGAN,Bgy,True
012912002,BACAR,Bgy,True
012912006,BARBARIT,Bgy,True
012912007,BUNGRO,Bgy,True
012912008,CABAROAN,Bgy,True
012912010,CADANGLAAN,Bgy,True
012912011,CARAISAN,Bgy,True
012912014,DACUTAN,Bgy,True
012912015,LABUT,Bgy,True
012912017,MAAS-ASIN,Bgy,True
012912018,MACATCATUD,Bgy,True
012912019,NAMALPALAN,Bgy,True
012912020,MANZANTE,Bgy,True
012912022,MARATUDO,Bgy,True
012912023,MIRAMAR,Bgy,True
012912025,NAPO,Bgy,True
012912026,PAGSANAAN NORTE,Bgy,True
012912027,PAGSANAAN SUR,Bgy,True
012912028,PANAY NORTE,Bgy,True
012912029,PANAY SUR,Bgy,True
012912030,PATONG,Bgy,True
012912031,PURO,Bgy,True
012912032,SAN BASILIO (POB.),Bgy,True
012912032,SAN BASILIO,Bgy,False
012912033,SAN CLEMENTE (POB.),Bgy,True
012912033,SAN CLEMENTE,Bgy,False
012912034,SAN JULIAN (POB.),Bgy,True
012912034,SAN JULIAN,Bgy,False
012912035,SAN LUCAS (POB.),Bgy,True
012912035,SAN LUCAS,Bgy,False
012912036,SAN RAMON (POB.),Bgy,True
012912036,SAN RAMON,Bgy,False
012912037,SAN VICENTE (POB.),Bgy,True
012912037,SAN VICENTE,Bgy,False
012912038,SANTA MONICA,Bgy,True
012912039,SARSARACAT,Bgy,True
012913000,NAGBUKEL,Mun,True
012913001,BALAWEG,Bgy,True
012913002,BANDRIL,Bgy,True
012913003,BANTUGO,Bgy,True
012913004,CADACAD,Bgy,True
012913005,CASILAGAN,Bgy,True
012913006,CASOCOS,Bgy,True
012913007,LAPTING,Bgy,True
012913008,MAPISI,Bgy,True
012913009,MISSION,Bgy,True
012913010,POBLACION EAST,Bgy,True
012913011,POBLACION WEST,Bgy,True
012913012,TALEB,Bgy,True
012914000,NARVACAN,Mun,True
012914001,ABUOR,Bgy,True
012914002,AMBULOGAN,Bgy,True
012914004,AQUIB,Bgy,True
012914005,BANGLAYAN,Bgy,True
012914006,BULANOS,Bgy,True
012914007,CADACAD,Bgy,True
012914008,CAGAYUNGAN,Bgy,True
012914009,CAMARAO,Bgy,True
012914010,CASILAGAN,Bgy,True
012914011,CODOOG,Bgy,True
012914012,DASAY,Bgy,True
012914013,DINALAOAN,Bgy,True
012914014,ESTANCIA,Bgy,True
012914015,LANIPAO,Bgy,True
012914016,LUNGOG,Bgy,True
012914017,MARGAAY,Bgy,True
012914018,MAROZO,Bgy,True
012914019,NAGUNEG,Bgy,True
012914020,ORENCE,Bgy,True
012914021,PANTOC,Bgy,True
012914022,PARATONG,Bgy,True
012914023,PARPARIA,Bgy,True
012914024,QUINARAYAN,Bgy,True
012914025,RIVADAVIA,Bgy,True
012914026,SAN ANTONIO,Bgy,True
012914027,SAN JOSE,Bgy,False
012914027,SAN JOSE (POB.),Bgy,True
012914028,SAN PABLO,Bgy,True
012914029,SAN PEDRO,Bgy,True
012914030,SANTA LUCIA (POB.),Bgy,True
012914030,SANTA LUCIA,Bgy,False
012914031,SARMINGAN,Bgy,True
012914032,SUCOC,Bgy,True
012914033,SULVEC,Bgy,True
012914034,TUROD,Bgy,True
012914035,BANTAY ABOT,Bgy,True
012915000,QUIRINO,Mun,False
012915000,QUIRINO (ANGKAKI),Mun,True
012915000,ANGKAKI,Mun,False
012915001,BANOEN,Bgy,True
012915002,CAYUS,Bgy,True
012915003,PATUNGCALEO (LAMAG),Bgy,True
012915003,LAMAG,Bgy,False
012915003,PATUNGCALEO,Bgy,False
012915004,MALIDEG,Bgy,True
012915005,NAMITPIT,Bgy,True
012915006,PATIACAN,Bgy,True
012915007,LEGLEG,Bgy,False
012915007,LEGLEG (POB.),Bgy,True
012915008,SUAGAYAN,Bgy,True
012915009,LAMAG (TUBTUBA),Bgy,True
012915009,TUBTUBA,Bgy,False
012915009,LAMAG,Bgy,False
012916000,SALCEDO (BAUGEN),Mun,True
012916000,BAUGEN,Mun,False
012916000,SALCEDO,Mun,False
012916001,ATABAY,Bgy,True
012916002,CALANGCUASAN,Bgy,True
012916003,BALIDBID,Bgy,True
012916004,BALUARTE,Bgy,True
012916005,BAYBAYADING,Bgy,True
012916006,BOGUIBOG,Bgy,True
012916007,BULALA-LEGUEY,Bgy,True
012916008,KALIWAKIW,Bgy,True
012916010,CULIONG,Bgy,True
012916011,DINARATAN,Bgy,True
012916012,KINMARIN,Bgy,True
012916013,LUCBUBAN,Bgy,True
012916014,MADARANG,Bgy,True
012916015,MALIGCONG,Bgy,True
012916016,PIAS,Bgy,True
012916017,POBLACION NORTE,Bgy,True
012916018,POBLACION SUR,Bgy,True
012916019,SAN GASPAR,Bgy,True
012916020,SAN TIBURCIO,Bgy,True
012916021,SORIOAN,Bgy,True
012916022,UBBOG,Bgy,True
012917000,SAN EMILIO,Mun,True
012917001,CABAROAN (POB.),Bgy,True
012917001,CABAROAN,Bgy,False
012917002,KALUMSING,Bgy,True
012917003,LANCUAS,Bgy,True
012917004,MATIBUEY,Bgy,True
012917005,PALTOC,Bgy,True
012917006,SIBSIBBU,Bgy,True
012917007,TIAGAN,Bgy,True
012917008,SAN MILIANO,Bgy,True
012918000,SAN ESTEBAN,Mun,True
012918001,ANSAD,Bgy,True
012918002,APATOT,Bgy,True
012918003,BATERIA,Bgy,True
